topic,seed,policy,n,positives,reviewed,metric,status,value,numerator,denominator,requested_depth,censor_lower_bound,censor_reason
C16,47,frozen_svm,23149,49,5000,recall_at_2R,OBSERVED,0.14285714285714285,1.0,7.0,98.0,,
C16,47,frozen_svm,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.061224489795918366,3.0,49.0,49.0,,
C16,47,frozen_svm,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.2653061224489796,13.0,49.0,149.0,,
C16,47,frozen_svm,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.6326530612244898,31.0,49.0,1049.0,,
C16,47,frozen_svm,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.14285714285714285,1.0,7.0,98.0,,
C16,47,frozen_svm,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.2857142857142857,2.0,7.0,198.0,,
C16,47,frozen_svm,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.6326530612244898,31.0,49.0,1098.0,,
C16,47,frozen_svm,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.2857142857142857,2.0,7.0,196.0,,
C16,47,frozen_svm,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.4489795918367347,22.0,49.0,296.0,,
C16,47,frozen_svm,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.6530612244897959,32.0,49.0,1196.0,,
C16,47,frozen_svm,23149,49,5000,effort_at_75,OBSERVED,4629.0,4629.0,1.0,,,
C16,47,frozen_svm,23149,49,5000,batch_effort_at_75,OBSERVED,4698.0,4698.0,1.0,,,
C16,47,frozen_svm,23149,49,5000,depth_fraction_at_75,OBSERVED,0.1999654412717612,4629.0,23149.0,,,
C16,47,frozen_svm,23149,49,5000,depth_per_positive_at_75,OBSERVED,94.46938775510205,4629.0,49.0,,,
C16,47,frozen_svm,23149,49,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,frozen_svm,23149,49,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,frozen_svm,23149,49,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,47,frozen_svm,23149,49,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,47,frozen_svm,23149,49,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,frozen_svm,23149,49,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,frozen_svm,23149,49,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,47,frozen_svm,23149,49,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,47,random,23149,49,5000,recall_at_1000,OBSERVED,0.02040816326530612,1.0,49.0,1000.0,,
C16,47,random,23149,49,5000,recall_at_R,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,47,random,23149,49,5000,recall_at_2R,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,47,random,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,49.0,,
C16,47,random,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.02040816326530612,1.0,49.0,149.0,,
C16,47,random,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.02040816326530612,1.0,49.0,1049.0,,
C16,47,random,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,98.0,,
C16,47,random,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.02040816326530612,1.0,49.0,198.0,,
C16,47,random,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.02040816326530612,1.0,49.0,1098.0,,
C16,47,random,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.02040816326530612,1.0,49.0,196.0,,
C16,47,random,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.02040816326530612,1.0,49.0,296.0,,
C16,47,random,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.02040816326530612,1.0,49.0,1196.0,,
C16,47,random,23149,49,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,random,23149,49,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,random,23149,49,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,47,random,23149,49,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,47,random,23149,49,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,random,23149,49,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,random,23149,49,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,47,random,23149,49,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,47,random,23149,49,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,random,23149,49,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,random,23149,49,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,47,random,23149,49,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,47,seed_similarity,23149,49,5000,recall_at_1000,OBSERVED,0.6326530612244898,31.0,49.0,1000.0,,
C16,47,seed_similarity,23149,49,5000,recall_at_R,OBSERVED,0.04081632653061224,2.0,49.0,49.0,,
C16,47,seed_similarity,23149,49,5000,recall_at_2R,OBSERVED,0.14285714285714285,1.0,7.0,98.0,,
C16,47,seed_similarity,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.04081632653061224,2.0,49.0,49.0,,
C16,47,seed_similarity,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.20408163265306123,10.0,49.0,149.0,,
C16,47,seed_similarity,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.6326530612244898,31.0,49.0,1049.0,,
C16,47,seed_similarity,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.14285714285714285,1.0,7.0,98.0,,
C16,47,seed_similarity,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.2653061224489796,13.0,49.0,198.0,,
C16,47,seed_similarity,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.6326530612244898,31.0,49.0,1098.0,,
C16,47,seed_similarity,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.2653061224489796,13.0,49.0,196.0,,
C16,47,seed_similarity,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.46938775510204084,23.0,49.0,296.0,,
C16,47,seed_similarity,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.6326530612244898,31.0,49.0,1196.0,,
C16,47,seed_similarity,23149,49,5000,effort_at_75,OBSERVED,2876.0,2876.0,1.0,,,
C16,47,seed_similarity,23149,49,5000,batch_effort_at_75,OBSERVED,3145.0,3145.0,1.0,,,
C16,47,seed_similarity,23149,49,5000,depth_fraction_at_75,OBSERVED,0.12423862801848892,2876.0,23149.0,,,
C16,47,seed_similarity,23149,49,5000,depth_per_positive_at_75,OBSERVED,58.69387755102041,2876.0,49.0,,,
C16,47,seed_similarity,23149,49,5000,effort_at_80,OBSERVED,3921.0,3921.0,1.0,,,
C16,47,seed_similarity,23149,49,5000,batch_effort_at_80,OBSERVED,4252.0,4252.0,1.0,,,
C16,47,seed_similarity,23149,49,5000,depth_fraction_at_80,OBSERVED,0.16938096678042247,3921.0,23149.0,,,
C16,47,seed_similarity,23149,49,5000,depth_per_positive_at_80,OBSERVED,80.0204081632653,3921.0,49.0,,,
C16,47,seed_similarity,23149,49,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,seed_similarity,23149,49,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C16,47,seed_similarity,23149,49,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C16,47,seed_similarity,23149,49,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,102.04081632653062,target_not_reached
C16,47,uncertainty,23149,49,5000,recall_at_1000,OBSERVED,0.8571428571428571,6.0,7.0,1000.0,,
C16,47,uncertainty,23149,49,5000,recall_at_R,OBSERVED,0.5102040816326531,25.0,49.0,49.0,,
C16,47,uncertainty,23149,49,5000,recall_at_2R,OBSERVED,0.6530612244897959,32.0,49.0,98.0,,
C16,47,uncertainty,23149,49,5000,recall_at_1R_plus_0,OBSERVED,0.5102040816326531,25.0,49.0,49.0,,
C16,47,uncertainty,23149,49,5000,recall_at_1R_plus_100,OBSERVED,0.6938775510204082,34.0,49.0,149.0,,
C16,47,uncertainty,23149,49,5000,recall_at_1R_plus_1000,OBSERVED,0.8571428571428571,6.0,7.0,1049.0,,
C16,47,uncertainty,23149,49,5000,recall_at_2R_plus_0,OBSERVED,0.6530612244897959,32.0,49.0,98.0,,
C16,47,uncertainty,23149,49,5000,recall_at_2R_plus_100,OBSERVED,0.7959183673469388,39.0,49.0,198.0,,
C16,47,uncertainty,23149,49,5000,recall_at_2R_plus_1000,OBSERVED,0.8571428571428571,6.0,7.0,1098.0,,
C16,47,uncertainty,23149,49,5000,recall_at_4R_plus_0,OBSERVED,0.7959183673469388,39.0,49.0,196.0,,
C16,47,uncertainty,23149,49,5000,recall_at_4R_plus_100,OBSERVED,0.8571428571428571,6.0,7.0,296.0,,
C16,47,uncertainty,23149,49,5000,recall_at_4R_plus_1000,OBSERVED,0.8571428571428571,6.0,7.0,1196.0,,
C16,47,uncertainty,23149,49,5000,effort_at_75,OBSERVED,177.0,177.0,1.0,,,
C16,47,uncertainty,23149,49,5000,batch_effort_at_75,OBSERVED,203.0,203.0,1.0,,,
C16,47,uncertainty,23149,49,5000,depth_fraction_at_75,OBSERVED,0.00764611862283468,177.0,23149.0,,,
C16,47,uncertainty,23149,49,5000,depth_per_positive_at_75,OBSERVED,3.6122448979591835,177.0,49.0,,,
C16,47,uncertainty,23149,49,5000,effort_at_80,OBSERVED,206.0,206.0,1.0,,,
C16,47,uncertainty,23149,49,5000,batch_effort_at_80,OBSERVED,233.0,233.0,1.0,,,
C16,47,uncertainty,23149,49,5000,depth_fraction_at_80,OBSERVED,0.00889887252149121,206.0,23149.0,,,
C16,47,uncertainty,23149,49,5000,depth_per_positive_at_80,OBSERVED,4.204081632653061,206.0,49.0,,,
C16,47,uncertainty,23149,49,5000,effort_at_90,OBSERVED,4965.0,4965.0,1.0,,,
C16,47,uncertainty,23149,49,5000,batch_effort_at_90,OBSERVED,5000.0,5000.0,1.0,,,
C16,47,uncertainty,23149,49,5000,depth_fraction_at_90,OBSERVED,0.21448010713205753,4965.0,23149.0,,,
C16,47,uncertainty,23149,49,5000,depth_per_positive_at_90,OBSERVED,101.3265306122449,4965.0,49.0,,,
C18,11,auto_tar,23149,1462,5000,recall_at_1000,OBSERVED,0.5813953488372093,25.0,43.0,1000.0,,
C18,11,auto_tar,23149,1462,5000,recall_at_R,OBSERVED,0.7633378932968536,558.0,731.0,1462.0,,
C18,11,auto_tar,23149,1462,5000,recall_at_2R,OBSERVED,0.9521203830369357,696.0,731.0,2924.0,,
C18,11,auto_tar,23149,1462,5000,recall_at_1R_plus_0,OBSERVED,0.7633378932968536,558.0,731.0,1462.0,,
C18,11,auto_tar,23149,1462,5000,recall_at_1R_plus_100,OBSERVED,0.7934336525307798,580.0,731.0,1562.0,,
C18,11,auto_tar,23149,1462,5000,recall_at_1R_plus_1000,OBSERVED,0.9363885088919288,1369.0,1462.0,2462.0,,
C18,11,auto_tar,23149,1462,5000,recall_at_2R_plus_0,OBSERVED,0.9521203830369357,696.0,731.0,2924.0,,
C18,11,auto_tar,23149,1462,5000,recall_at_2R_plus_100,OBSERVED,0.9541723666210671,1395.0,1462.0,3024.0,,
C18,11,auto_tar,23149,1462,5000,recall_at_2R_plus_1000,OBSERVED,0.9719562243502052,1421.0,1462.0,3924.0,,
C18,11,auto_tar,23149,1462,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,5848.0,,requested_depth_exceeds_logged_budget
C18,11,auto_tar,23149,1462,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,5948.0,,requested_depth_exceeds_logged_budget
C18,11,auto_tar,23149,1462,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,6848.0,,requested_depth_exceeds_logged_budget
C18,11,auto_tar,23149,1462,5000,effort_at_75,OBSERVED,1413.0,1413.0,1.0,,,
C18,11,auto_tar,23149,1462,5000,batch_effort_at_75,OBSERVED,1527.0,1527.0,1.0,,,
C18,11,auto_tar,23149,1462,5000,depth_fraction_at_75,OBSERVED,0.06103935375178193,1413.0,23149.0,,,
C18,11,auto_tar,23149,1462,5000,depth_per_positive_at_75,OBSERVED,0.966484268125855,1413.0,1462.0,,,
C18,11,auto_tar,23149,1462,5000,effort_at_80,OBSERVED,1587.0,1587.0,1.0,,,
C18,11,auto_tar,23149,1462,5000,batch_effort_at_80,OBSERVED,1697.0,1697.0,1.0,,,
C18,11,auto_tar,23149,1462,5000,depth_fraction_at_80,OBSERVED,0.0685558771437211,1587.0,23149.0,,,
C18,11,auto_tar,23149,1462,5000,depth_per_positive_at_80,OBSERVED,1.085499316005472,1587.0,1462.0,,,
C18,11,auto_tar,23149,1462,5000,effort_at_90,OBSERVED,2091.0,2091.0,1.0,,,
C18,11,auto_tar,23149,1462,5000,batch_effort_at_90,OBSERVED,2317.0,2317.0,1.0,,,
C18,11,auto_tar,23149,1462,5000,depth_fraction_at_90,OBSERVED,0.09032787593416562,2091.0,23149.0,,,
C18,11,auto_tar,23149,1462,5000,depth_per_positive_at_90,OBSERVED,1.430232558139535,123.0,86.0,,,
C18,11,explore_10,23149,1462,5000,recall_at_1000,OBSERVED,0.5410396716826266,791.0,1462.0,1000.0,,
C18,11,explore_10,23149,1462,5000,recall_at_R,OBSERVED,0.7250341997264022,530.0,731.0,1462.0,,
C18,11,explore_10,23149,1462,5000,recall_at_2R,OBSERVED,0.9487004103967168,1387.0,1462.0,2924.0,,
C18,11,explore_10,23149,1462,5000,recall_at_1R_plus_0,OBSERVED,0.7250341997264022,530.0,731.0,1462.0,,
C18,11,explore_10,23149,1462,5000,recall_at_1R_plus_100,OBSERVED,0.759233926128591,555.0,731.0,1562.0,,
C18,11,explore_10,23149,1462,5000,recall_at_1R_plus_1000,OBSERVED,0.9172366621067032,1341.0,1462.0,2462.0,,
C18,11,explore_10,23149,1462,5000,recall_at_2R_plus_0,OBSERVED,0.9487004103967168,1387.0,1462.0,2924.0,,
C18,11,explore_10,23149,1462,5000,recall_at_2R_plus_100,OBSERVED,0.9514363885088919,1391.0,1462.0,3024.0,,
C18,11,explore_10,23149,1462,5000,recall_at_2R_plus_1000,OBSERVED,0.9685362517099864,708.0,731.0,3924.0,,
C18,11,explore_10,23149,1462,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,5848.0,,requested_depth_exceeds_logged_budget
C18,11,explore_10,23149,1462,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,5948.0,,requested_depth_exceeds_logged_budget
C18,11,explore_10,23149,1462,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,6848.0,,requested_depth_exceeds_logged_budget
C18,11,explore_10,23149,1462,5000,effort_at_75,OBSERVED,1539.0,1539.0,1.0,,,
C18,11,explore_10,23149,1462,5000,batch_effort_at_75,OBSERVED,1697.0,1697.0,1.0,,,
C18,11,explore_10,23149,1462,5000,depth_fraction_at_75,OBSERVED,0.06648235344939306,1539.0,23149.0,,,
C18,11,explore_10,23149,1462,5000,depth_per_positive_at_75,OBSERVED,1.0526675786593707,1539.0,1462.0,,,
C18,11,explore_10,23149,1462,5000,effort_at_80,OBSERVED,1729.0,1729.0,1.0,,,
C18,11,explore_10,23149,1462,5000,batch_effort_at_80,OBSERVED,1884.0,1884.0,1.0,,,
C18,11,explore_10,23149,1462,5000,depth_fraction_at_80,OBSERVED,0.07469005140610825,247.0,3307.0,,,
C18,11,explore_10,23149,1462,5000,depth_per_positive_at_80,OBSERVED,1.182626538987688,1729.0,1462.0,,,
C18,11,explore_10,23149,1462,5000,effort_at_90,OBSERVED,2262.0,2262.0,1.0,,,
C18,11,explore_10,23149,1462,5000,batch_effort_at_90,OBSERVED,2317.0,2317.0,1.0,,,
C18,11,explore_10,23149,1462,5000,depth_fraction_at_90,OBSERVED,0.0977148040952093,2262.0,23149.0,,,
C18,11,explore_10,23149,1462,5000,depth_per_positive_at_90,OBSERVED,1.5471956224350205,1131.0,731.0,,,
C18,11,fixed_20,23149,1462,5000,recall_at_1000,OBSERVED,0.5841313269493844,427.0,731.0,1000.0,,
C18,11,fixed_20,23149,1462,5000,recall_at_R,OBSERVED,0.7729138166894665,565.0,731.0,1462.0,,
C18,11,fixed_20,23149,1462,5000,recall_at_2R,OBSERVED,0.9548563611491108,698.0,731.0,2924.0,,
C18,11,fixed_20,23149,1462,5000,recall_at_1R_plus_0,OBSERVED,0.7729138166894665,565.0,731.0,1462.0,,
C18,11,fixed_20,23149,1462,5000,recall_at_1R_plus_100,OBSERVED,0.79890560875513,584.0,731.0,1562.0,,
C18,11,fixed_20,23149,1462,5000,recall_at_1R_plus_1000,OBSERVED,0.9439124487004104,690.0,731.0,2462.0,,
C18,11,fixed_20,23149,1462,5000,recall_at_2R_plus_0,OBSERVED,0.9548563611491108,698.0,731.0,2924.0,,
C18,11,fixed_20,23149,1462,5000,recall_at_2R_plus_100,OBSERVED,0.9569083447332422,1399.0,1462.0,3024.0,,
C18,11,fixed_20,23149,1462,5000,recall_at_2R_plus_1000,OBSERVED,0.9726402188782489,711.0,731.0,3924.0,,
C18,11,fixed_20,23149,1462,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,5848.0,,requested_depth_exceeds_logged_budget
C18,11,fixed_20,23149,1462,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,5948.0,,requested_depth_exceeds_logged_budget
C18,11,fixed_20,23149,1462,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,6848.0,,requested_depth_exceeds_logged_budget
C18,11,fixed_20,23149,1462,5000,effort_at_75,OBSERVED,1383.0,1383.0,1.0,,,
C18,11,fixed_20,23149,1462,5000,batch_effort_at_75,OBSERVED,1401.0,1401.0,1.0,,,
C18,11,fixed_20,23149,1462,5000,depth_fraction_at_75,OBSERVED,0.0597434014428269,1383.0,23149.0,,,
C18,11,fixed_20,23149,1462,5000,depth_per_positive_at_75,OBSERVED,0.9459644322845417,1383.0,1462.0,,,
C18,11,fixed_20,23149,1462,5000,effort_at_80,OBSERVED,1564.0,1564.0,1.0,,,
C18,11,fixed_20,23149,1462,5000,batch_effort_at_80,OBSERVED,1581.0,1581.0,1.0,,,
C18,11,fixed_20,23149,1462,5000,depth_fraction_at_80,OBSERVED,0.06756231370685559,1564.0,23149.0,,,
C18,11,fixed_20,23149,1462,5000,depth_per_positive_at_80,OBSERVED,1.069767441860465,46.0,43.0,,,
C18,11,fixed_20,23149,1462,5000,effort_at_90,OBSERVED,2078.0,2078.0,1.0,,,
C18,11,fixed_20,23149,1462,5000,batch_effort_at_90,OBSERVED,2081.0,2081.0,1.0,,,
C18,11,fixed_20,23149,1462,5000,depth_fraction_at_90,OBSERVED,0.08976629660028511,2078.0,23149.0,,,
C18,11,fixed_20,23149,1462,5000,depth_per_positive_at_90,OBSERVED,1.4213406292749657,1039.0,731.0,,,
C18,11,frozen_svm,23149,1462,5000,recall_at_1000,OBSERVED,0.25170998632010944,184.0,731.0,1000.0,,
C18,11,frozen_svm,23149,1462,5000,recall_at_R,OBSERVED,0.3180574555403557,465.0,1462.0,1462.0,,
C18,11,frozen_svm,23149,1462,5000,recall_at_2R,OBSERVED,0.4439124487004104,649.0,1462.0,2924.0,,
C18,11,frozen_svm,23149,1462,5000,recall_at_1R_plus_0,OBSERVED,0.3180574555403557,465.0,1462.0,1462.0,,
C18,11,frozen_svm,23149,1462,5000,recall_at_1R_plus_100,OBSERVED,0.33105335157318744,242.0,731.0,1562.0,,
C18,11,frozen_svm,23149,1462,5000,recall_at_1R_plus_1000,OBSERVED,0.41928864569083446,613.0,1462.0,2462.0,,
C18,11,frozen_svm,23149,1462,5000,recall_at_2R_plus_0,OBSERVED,0.4439124487004104,649.0,1462.0,2924.0,,
C18,11,frozen_svm,23149,1462,5000,recall_at_2R_plus_100,OBSERVED,0.45075239398084815,659.0,1462.0,3024.0,,
C18,11,frozen_svm,23149,1462,5000,recall_at_2R_plus_1000,OBSERVED,0.49589603283173733,725.0,1462.0,3924.0,,
C18,11,frozen_svm,23149,1462,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,5848.0,,requested_depth_exceeds_logged_budget
C18,11,frozen_svm,23149,1462,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,5948.0,,requested_depth_exceeds_logged_budget
C18,11,frozen_svm,23149,1462,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,6848.0,,requested_depth_exceeds_logged_budget
C18,11,frozen_svm,23149,1462,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C18,11,frozen_svm,23149,1462,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C18,11,frozen_svm,23149,1462,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C18,11,frozen_svm,23149,1462,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,3.4199726402188784,target_not_reached
C18,11,frozen_svm,23149,1462,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C18,11,frozen_svm,23149,1462,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C18,11,frozen_svm,23149,1462,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C18,11,frozen_svm,23149,1462,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,3.4199726402188784,target_not_reached
C18,11,frozen_svm,23149,1462,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C18,11,frozen_svm,23149,1462,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C18,11,frozen_svm,23149,1462,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C18,11,frozen_svm,23149,1462,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,3.4199726402188784,target_not_reached
C18,11,random,23149,1462,5000,recall_at_1000,OBSERVED,0.05129958960328317,75.0,1462.0,1000.0,,
C18,11,random,23149,1462,5000,recall_at_R,OBSERVED,0.073187414500684,107.0,1462.0,1462.0,,
C18,11,random,23149,1462,5000,recall_at_2R,OBSERVED,0.1292749658002736,189.0,1462.0,2924.0,,
C18,11,random,23149,1462,5000,recall_at_1R_plus_0,OBSERVED,0.073187414500684,107.0,1462.0,1462.0,,
C18,11,random,23149,1462,5000,recall_at_1R_plus_100,OBSERVED,0.0786593707250342,115.0,1462.0,1562.0,,
C18,11,random,23149,1462,5000,recall_at_1R_plus_1000,OBSERVED,0.11627906976744186,5.0,43.0,2462.0,,
C18,11,random,23149,1462,5000,recall_at_2R_plus_0,OBSERVED,0.1292749658002736,189.0,1462.0,2924.0,,
C18,11,random,23149,1462,5000,recall_at_2R_plus_100,OBSERVED,0.13679890560875513,100.0,731.0,3024.0,,
C18,11,random,23149,1462,5000,recall_at_2R_plus_1000,OBSERVED,0.16689466484268126,122.0,731.0,3924.0,,
C18,11,random,23149,1462,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,5848.0,,requested_depth_exceeds_logged_budget
C18,11,random,23149,1462,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,5948.0,,requested_depth_exceeds_logged_budget
C18,11,random,23149,1462,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,6848.0,,requested_depth_exceeds_logged_budget
C18,11,random,23149,1462,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C18,11,random,23149,1462,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C18,11,random,23149,1462,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C18,11,random,23149,1462,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,3.4199726402188784,target_not_reached
C18,11,random,23149,1462,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C18,11,random,23149,1462,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C18,11,random,23149,1462,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C18,11,random,23149,1462,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,3.4199726402188784,target_not_reached
C18,11,random,23149,1462,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C18,11,random,23149,1462,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C18,11,random,23149,1462,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C18,11,random,23149,1462,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,3.4199726402188784,target_not_reached
C18,11,seed_similarity,23149,1462,5000,recall_at_1000,OBSERVED,0.2558139534883721,11.0,43.0,1000.0,,
C18,11,seed_similarity,23149,1462,5000,recall_at_R,OBSERVED,0.3221614227086183,471.0,1462.0,1462.0,,
C18,11,seed_similarity,23149,1462,5000,recall_at_2R,OBSERVED,0.46101231190150477,337.0,731.0,2924.0,,
C18,11,seed_similarity,23149,1462,5000,recall_at_1R_plus_0,OBSERVED,0.3221614227086183,471.0,1462.0,1462.0,,
C18,11,seed_similarity,23149,1462,5000,recall_at_1R_plus_100,OBSERVED,0.332421340629275,243.0,731.0,1562.0,,
C18,11,seed_similarity,23149,1462,5000,recall_at_1R_plus_1000,OBSERVED,0.42818057455540354,313.0,731.0,2462.0,,
C18,11,seed_similarity,23149,1462,5000,recall_at_2R_plus_0,OBSERVED,0.46101231190150477,337.0,731.0,2924.0,,
C18,11,seed_similarity,23149,1462,5000,recall_at_2R_plus_100,OBSERVED,0.46990424076607384,687.0,1462.0,3024.0,,
C18,11,seed_similarity,23149,1462,5000,recall_at_2R_plus_1000,OBSERVED,0.5383036935704515,787.0,1462.0,3924.0,,
