metric,method_a,method_b,topics_total,censored_topics,topic,status,difference
recall_at_1R_plus_0,uncertainty,explore_10,5,,C15,OBSERVED,-0.4596793491265853
recall_at_1R_plus_0,uncertainty,explore_10,5,,C16,OBSERVED,0.0
recall_at_1R_plus_0,uncertainty,explore_10,5,,C18,OBSERVED,-0.22959416324669402
recall_at_1R_plus_0,uncertainty,explore_10,5,,GCRIM,OBSERVED,-0.2709620476610768
recall_at_1R_plus_0,auto_tar,fixed_20,5,,C12,OBSERVED,-0.009623797025371828
recall_at_1R_plus_0,auto_tar,fixed_20,5,,C15,OBSERVED,-0.0191433357262503
recall_at_1R_plus_0,auto_tar,fixed_20,5,,C16,OBSERVED,0.06802721088435375
recall_at_1R_plus_0,auto_tar,fixed_20,5,,C18,OBSERVED,-0.001823985408116735
recall_at_1R_plus_0,auto_tar,fixed_20,5,,GCRIM,OBSERVED,-0.005884083553986467
recall_at_1R_plus_0,auto_tar,explore_10,5,,C12,OBSERVED,0.01837270341207349
recall_at_1R_plus_0,auto_tar,explore_10,5,,C15,OBSERVED,0.022812475073781608
recall_at_1R_plus_0,auto_tar,explore_10,5,,C16,OBSERVED,0.0
recall_at_1R_plus_0,auto_tar,explore_10,5,,C18,OBSERVED,0.03670770633834929
recall_at_1R_plus_0,auto_tar,explore_10,5,,GCRIM,OBSERVED,0.030303030303030304
recall_at_1R_plus_0,fixed_20,explore_10,5,,C12,OBSERVED,0.02799650043744532
recall_at_1R_plus_0,fixed_20,explore_10,5,,C15,OBSERVED,0.041955810800031905
recall_at_1R_plus_0,fixed_20,explore_10,5,,C16,OBSERVED,-0.06802721088435375
recall_at_1R_plus_0,fixed_20,explore_10,5,,C18,OBSERVED,0.03853169174646603
recall_at_1R_plus_0,fixed_20,explore_10,5,,GCRIM,OBSERVED,0.03618711385701677
recall_at_1R_plus_100,random,seed_similarity,5,,C12,OBSERVED,-0.2782152230971129
recall_at_1R_plus_100,random,seed_similarity,5,,C15,OBSERVED,-0.34338358458961477
recall_at_1R_plus_100,random,seed_similarity,5,,C16,OBSERVED,-0.05442176870748299
recall_at_1R_plus_100,random,seed_similarity,5,,C18,OBSERVED,-0.14956680346557227
recall_at_1R_plus_100,random,seed_similarity,5,,GCRIM,OBSERVED,-0.253898205354516
recall_at_1R_plus_100,random,frozen_svm,5,,C12,OBSERVED,-0.2878390201224847
recall_at_1R_plus_100,random,frozen_svm,5,,C15,OBSERVED,-0.2337082236579724
recall_at_1R_plus_100,random,frozen_svm,5,,C16,OBSERVED,-0.07482993197278912
recall_at_1R_plus_100,random,frozen_svm,5,,C18,OBSERVED,-0.17555859553123576
recall_at_1R_plus_100,random,frozen_svm,5,,GCRIM,OBSERVED,-0.27537511032656664
recall_at_1R_plus_100,random,uncertainty,5,,C12,OBSERVED,-0.5345581802274716
recall_at_1R_plus_100,random,uncertainty,5,,C15,OBSERVED,-0.21057669298875328
recall_at_1R_plus_100,random,uncertainty,5,,C16,OBSERVED,-0.23129251700680273
recall_at_1R_plus_100,random,uncertainty,5,,C18,OBSERVED,-0.4573643410852713
recall_at_1R_plus_100,random,uncertainty,5,,GCRIM,OBSERVED,-0.4486613709914681
recall_at_1R_plus_100,random,auto_tar,5,,C12,OBSERVED,-0.7007874015748031
recall_at_1R_plus_100,random,auto_tar,5,,C15,OBSERVED,-0.6966578926377921
recall_at_1R_plus_100,random,auto_tar,5,,C16,OBSERVED,-0.22448979591836735
recall_at_1R_plus_100,random,auto_tar,5,,C18,OBSERVED,-0.7197902416780666
recall_at_1R_plus_100,random,auto_tar,5,,GCRIM,OBSERVED,-0.7569873492203589
recall_at_1R_plus_100,random,fixed_20,5,,C12,OBSERVED,-0.7121609798775154
recall_at_1R_plus_100,random,fixed_20,5,,C15,OBSERVED,-0.7141261864879955
recall_at_1R_plus_100,random,fixed_20,5,,C16,OBSERVED,-0.23809523809523808
recall_at_1R_plus_100,random,fixed_20,5,,C18,OBSERVED,-0.7252621979024167
recall_at_1R_plus_100,random,fixed_20,5,,GCRIM,OBSERVED,-0.7619888202412475
recall_at_1R_plus_100,random,explore_10,5,,C12,OBSERVED,-0.68416447944007
recall_at_1R_plus_100,random,explore_10,5,,C15,OBSERVED,-0.6733668341708543
recall_at_1R_plus_100,random,explore_10,5,,C16,OBSERVED,-0.22448979591836735
recall_at_1R_plus_100,random,explore_10,5,,C18,OBSERVED,-0.6855905152758778
recall_at_1R_plus_100,random,explore_10,5,,GCRIM,OBSERVED,-0.7278611356281259
recall_at_1R_plus_100,seed_similarity,frozen_svm,5,,C12,OBSERVED,-0.009623797025371828
recall_at_1R_plus_100,seed_similarity,frozen_svm,5,,C15,OBSERVED,0.10967536093164233
recall_at_1R_plus_100,seed_similarity,frozen_svm,5,,C16,OBSERVED,-0.02040816326530612
recall_at_1R_plus_100,seed_similarity,frozen_svm,5,,C18,OBSERVED,-0.025991792065663474
recall_at_1R_plus_100,seed_similarity,frozen_svm,5,,GCRIM,OBSERVED,-0.021476904972050605
recall_at_1R_plus_100,seed_similarity,uncertainty,5,,C12,OBSERVED,-0.2563429571303587
recall_at_1R_plus_100,seed_similarity,uncertainty,5,,C15,OBSERVED,0.13280689160086145
recall_at_1R_plus_100,seed_similarity,uncertainty,5,,C16,OBSERVED,-0.17687074829931973
recall_at_1R_plus_100,seed_similarity,uncertainty,5,,C18,OBSERVED,-0.307797537619699
recall_at_1R_plus_100,seed_similarity,uncertainty,5,,GCRIM,OBSERVED,-0.19476316563695203
recall_at_1R_plus_100,seed_similarity,auto_tar,5,,C12,OBSERVED,-0.4225721784776903
recall_at_1R_plus_100,seed_similarity,auto_tar,5,,C15,OBSERVED,-0.3532743080481774
recall_at_1R_plus_100,seed_similarity,auto_tar,5,,C16,OBSERVED,-0.17006802721088435
recall_at_1R_plus_100,seed_similarity,auto_tar,5,,C18,OBSERVED,-0.5702234382124943
recall_at_1R_plus_100,seed_similarity,auto_tar,5,,GCRIM,OBSERVED,-0.5030891438658429
recall_at_1R_plus_100,seed_similarity,fixed_20,5,,C12,OBSERVED,-0.4339457567804024
recall_at_1R_plus_100,seed_similarity,fixed_20,5,,C15,OBSERVED,-0.3707426018983808
recall_at_1R_plus_100,seed_similarity,fixed_20,5,,C16,OBSERVED,-0.1836734693877551
recall_at_1R_plus_100,seed_similarity,fixed_20,5,,C18,OBSERVED,-0.5756953944368445
recall_at_1R_plus_100,seed_similarity,fixed_20,5,,GCRIM,OBSERVED,-0.5080906148867314
recall_at_1R_plus_100,seed_similarity,explore_10,5,,C12,OBSERVED,-0.40594925634295714
recall_at_1R_plus_100,seed_similarity,explore_10,5,,C15,OBSERVED,-0.32998324958123953
recall_at_1R_plus_100,seed_similarity,explore_10,5,,C16,OBSERVED,-0.17006802721088435
recall_at_1R_plus_100,seed_similarity,explore_10,5,,C18,OBSERVED,-0.5360237118103055
recall_at_1R_plus_100,seed_similarity,explore_10,5,,GCRIM,OBSERVED,-0.47396293027360986
recall_at_1R_plus_100,frozen_svm,uncertainty,5,,C12,OBSERVED,-0.24671916010498687
recall_at_1R_plus_100,frozen_svm,uncertainty,5,,C15,OBSERVED,0.02313153066921911
recall_at_1R_plus_100,frozen_svm,uncertainty,5,,C16,OBSERVED,-0.1564625850340136
recall_at_1R_plus_100,frozen_svm,uncertainty,5,,C18,OBSERVED,-0.2818057455540356
recall_at_1R_plus_100,frozen_svm,uncertainty,5,,GCRIM,OBSERVED,-0.17328626066490144
recall_at_1R_plus_100,frozen_svm,auto_tar,5,,C12,OBSERVED,-0.41294838145231844
recall_at_1R_plus_100,frozen_svm,auto_tar,5,,C15,OBSERVED,-0.4629496689798197
recall_at_1R_plus_100,frozen_svm,auto_tar,5,,C16,OBSERVED,-0.14965986394557823
recall_at_1R_plus_100,frozen_svm,auto_tar,5,,C18,OBSERVED,-0.5442316461468308
recall_at_1R_plus_100,frozen_svm,auto_tar,5,,GCRIM,OBSERVED,-0.4816122388937923
recall_at_1R_plus_100,frozen_svm,fixed_20,5,,C12,OBSERVED,-0.4243219597550306
recall_at_1R_plus_100,frozen_svm,fixed_20,5,,C15,OBSERVED,-0.48041796283002314
recall_at_1R_plus_100,frozen_svm,fixed_20,5,,C16,OBSERVED,-0.16326530612244897
recall_at_1R_plus_100,frozen_svm,fixed_20,5,,C18,OBSERVED,-0.549703602371181
recall_at_1R_plus_100,frozen_svm,fixed_20,5,,GCRIM,OBSERVED,-0.4866137099146808
recall_at_1R_plus_100,frozen_svm,explore_10,5,,C12,OBSERVED,-0.3963254593175853
recall_at_1R_plus_100,frozen_svm,explore_10,5,,C15,OBSERVED,-0.43965861051288185
recall_at_1R_plus_100,frozen_svm,explore_10,5,,C16,OBSERVED,-0.14965986394557823
recall_at_1R_plus_100,frozen_svm,explore_10,5,,C18,OBSERVED,-0.510031919744642
recall_at_1R_plus_100,frozen_svm,explore_10,5,,GCRIM,OBSERVED,-0.4524860253015593
recall_at_1R_plus_100,uncertainty,auto_tar,5,,C12,OBSERVED,-0.1662292213473316
recall_at_1R_plus_100,uncertainty,auto_tar,5,,C15,OBSERVED,-0.48608119964903884
recall_at_1R_plus_100,uncertainty,auto_tar,5,,C16,OBSERVED,0.006802721088435374
recall_at_1R_plus_100,uncertainty,auto_tar,5,,C18,OBSERVED,-0.26242590059279525
recall_at_1R_plus_100,uncertainty,auto_tar,5,,GCRIM,OBSERVED,-0.30832597822889085
recall_at_1R_plus_100,uncertainty,fixed_20,5,,C12,OBSERVED,-0.17760279965004375
recall_at_1R_plus_100,uncertainty,fixed_20,5,,C15,OBSERVED,-0.5035494934992423
recall_at_1R_plus_100,uncertainty,fixed_20,5,,C16,OBSERVED,-0.006802721088435374
recall_at_1R_plus_100,uncertainty,fixed_20,5,,C18,OBSERVED,-0.26789785681714545
recall_at_1R_plus_100,uncertainty,fixed_20,5,,GCRIM,OBSERVED,-0.31332744924977934
recall_at_1R_plus_100,uncertainty,explore_10,5,,C12,OBSERVED,-0.14960629921259844
recall_at_1R_plus_100,uncertainty,explore_10,5,,C15,OBSERVED,-0.462790141182101
recall_at_1R_plus_100,uncertainty,explore_10,5,,C16,OBSERVED,0.006802721088435374
recall_at_1R_plus_100,uncertainty,explore_10,5,,C18,OBSERVED,-0.22822617419060648
recall_at_1R_plus_100,uncertainty,explore_10,5,,GCRIM,OBSERVED,-0.27919976463665785
recall_at_1R_plus_100,auto_tar,fixed_20,5,,C12,OBSERVED,-0.011373578302712161
recall_at_1R_plus_100,auto_tar,fixed_20,5,,C15,OBSERVED,-0.017468293850203397
recall_at_1R_plus_100,auto_tar,fixed_20,5,,C16,OBSERVED,-0.013605442176870748
recall_at_1R_plus_100,auto_tar,fixed_20,5,,C18,OBSERVED,-0.005471956224350205
recall_at_1R_plus_100,auto_tar,fixed_20,5,,GCRIM,OBSERVED,-0.005001471020888497
recall_at_1R_plus_100,auto_tar,explore_10,5,,C12,OBSERVED,0.016622922134733157
recall_at_1R_plus_100,auto_tar,explore_10,5,,C15,OBSERVED,0.023291058466937863
recall_at_1R_plus_100,auto_tar,explore_10,5,,C16,OBSERVED,0.0
recall_at_1R_plus_100,auto_tar,explore_10,5,,C18,OBSERVED,0.03419972640218878
recall_at_1R_plus_100,auto_tar,explore_10,5,,GCRIM,OBSERVED,0.02912621359223301
recall_at_1R_plus_100,fixed_20,explore_10,5,,C12,OBSERVED,0.02799650043744532
recall_at_1R_plus_100,fixed_20,explore_10,5,,C15,OBSERVED,0.04075935231714126
recall_at_1R_plus_100,fixed_20,explore_10,5,,C16,OBSERVED,0.013605442176870748
recall_at_1R_plus_100,fixed_20,explore_10,5,,C18,OBSERVED,0.03967168262653899
recall_at_1R_plus_100,fixed_20,explore_10,5,,GCRIM,OBSERVED,0.0341276846131215
recall_at_1R_plus_1000,random,seed_similarity,5,C15,C12,OBSERVED,-0.4146981627296588
recall_at_1R_plus_1000,random,seed_similarity,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,random,seed_similarity,5,C15,C16,OBSERVED,-0.272108843537415
recall_at_1R_plus_1000,random,seed_similarity,5,C15,C18,OBSERVED,-0.18422252621979024
recall_at_1R_plus_1000,random,seed_similarity,5,C15,GCRIM,OBSERVED,-0.3115622241835834
recall_at_1R_plus_1000,random,frozen_svm,5,C15,C12,OBSERVED,-0.44881889763779526
recall_at_1R_plus_1000,random,frozen_svm,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,random,frozen_svm,5,C15,C16,OBSERVED,-0.2653061224489796
recall_at_1R_plus_1000,random,frozen_svm,5,C15,C18,OBSERVED,-0.21773825809393524
recall_at_1R_plus_1000,random,frozen_svm,5,C15,GCRIM,OBSERVED,-0.3595175051485731
recall_at_1R_plus_1000,random,uncertainty,5,C15,C12,OBSERVED,-0.7077865266841645
recall_at_1R_plus_1000,random,uncertainty,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,random,uncertainty,5,C15,C16,OBSERVED,-0.8435374149659864
recall_at_1R_plus_1000,random,uncertainty,5,C15,C18,OBSERVED,-0.5804833561331509
recall_at_1R_plus_1000,random,uncertainty,5,C15,GCRIM,OBSERVED,-0.5510444248308326
recall_at_1R_plus_1000,random,auto_tar,5,C15,C12,OBSERVED,-0.8495188101487314
recall_at_1R_plus_1000,random,auto_tar,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,random,auto_tar,5,C15,C16,OBSERVED,-0.8435374149659864
recall_at_1R_plus_1000,random,auto_tar,5,C15,C18,OBSERVED,-0.823985408116735
recall_at_1R_plus_1000,random,auto_tar,5,C15,GCRIM,OBSERVED,-0.8299499852897911
recall_at_1R_plus_1000,random,fixed_20,5,C15,C12,OBSERVED,-0.8547681539807525
recall_at_1R_plus_1000,random,fixed_20,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,random,fixed_20,5,C15,C16,OBSERVED,-0.8367346938775511
recall_at_1R_plus_1000,random,fixed_20,5,C15,C18,OBSERVED,-0.8292293661650707
recall_at_1R_plus_1000,random,fixed_20,5,C15,GCRIM,OBSERVED,-0.8302441894674905
recall_at_1R_plus_1000,random,explore_10,5,C15,C12,OBSERVED,-0.8363954505686789
recall_at_1R_plus_1000,random,explore_10,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,random,explore_10,5,C15,C16,OBSERVED,-0.8435374149659864
recall_at_1R_plus_1000,random,explore_10,5,C15,C18,OBSERVED,-0.8032375740994072
recall_at_1R_plus_1000,random,explore_10,5,C15,GCRIM,OBSERVED,-0.8214180641365108
recall_at_1R_plus_1000,seed_similarity,frozen_svm,5,C15,C12,OBSERVED,-0.03412073490813648
recall_at_1R_plus_1000,seed_similarity,frozen_svm,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,seed_similarity,frozen_svm,5,C15,C16,OBSERVED,0.006802721088435374
recall_at_1R_plus_1000,seed_similarity,frozen_svm,5,C15,C18,OBSERVED,-0.033515731874145006
recall_at_1R_plus_1000,seed_similarity,frozen_svm,5,C15,GCRIM,OBSERVED,-0.0479552809649897
recall_at_1R_plus_1000,seed_similarity,uncertainty,5,C15,C12,OBSERVED,-0.29308836395450566
recall_at_1R_plus_1000,seed_similarity,uncertainty,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,seed_similarity,uncertainty,5,C15,C16,OBSERVED,-0.5714285714285714
recall_at_1R_plus_1000,seed_similarity,uncertainty,5,C15,C18,OBSERVED,-0.3962608299133607
recall_at_1R_plus_1000,seed_similarity,uncertainty,5,C15,GCRIM,OBSERVED,-0.23948220064724918
recall_at_1R_plus_1000,seed_similarity,auto_tar,5,C15,C12,OBSERVED,-0.4348206474190726
recall_at_1R_plus_1000,seed_similarity,auto_tar,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,seed_similarity,auto_tar,5,C15,C16,OBSERVED,-0.5714285714285714
recall_at_1R_plus_1000,seed_similarity,auto_tar,5,C15,C18,OBSERVED,-0.6397628818969449
recall_at_1R_plus_1000,seed_similarity,auto_tar,5,C15,GCRIM,OBSERVED,-0.5183877611062077
recall_at_1R_plus_1000,seed_similarity,fixed_20,5,C15,C12,OBSERVED,-0.44006999125109364
recall_at_1R_plus_1000,seed_similarity,fixed_20,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,seed_similarity,fixed_20,5,C15,C16,OBSERVED,-0.564625850340136
recall_at_1R_plus_1000,seed_similarity,fixed_20,5,C15,C18,OBSERVED,-0.6450068399452804
recall_at_1R_plus_1000,seed_similarity,fixed_20,5,C15,GCRIM,OBSERVED,-0.518681965283907
recall_at_1R_plus_1000,seed_similarity,explore_10,5,C15,C12,OBSERVED,-0.4216972878390201
recall_at_1R_plus_1000,seed_similarity,explore_10,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,seed_similarity,explore_10,5,C15,C16,OBSERVED,-0.5714285714285714
recall_at_1R_plus_1000,seed_similarity,explore_10,5,C15,C18,OBSERVED,-0.6190150478796169
recall_at_1R_plus_1000,seed_similarity,explore_10,5,C15,GCRIM,OBSERVED,-0.5098558399529274
recall_at_1R_plus_1000,frozen_svm,uncertainty,5,C15,C12,OBSERVED,-0.2589676290463692
recall_at_1R_plus_1000,frozen_svm,uncertainty,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,frozen_svm,uncertainty,5,C15,C16,OBSERVED,-0.5782312925170068
recall_at_1R_plus_1000,frozen_svm,uncertainty,5,C15,C18,OBSERVED,-0.3627450980392157
recall_at_1R_plus_1000,frozen_svm,uncertainty,5,C15,GCRIM,OBSERVED,-0.1915269196822595
recall_at_1R_plus_1000,frozen_svm,auto_tar,5,C15,C12,OBSERVED,-0.4006999125109361
recall_at_1R_plus_1000,frozen_svm,auto_tar,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,frozen_svm,auto_tar,5,C15,C16,OBSERVED,-0.5782312925170068
recall_at_1R_plus_1000,frozen_svm,auto_tar,5,C15,C18,OBSERVED,-0.6062471500227998
recall_at_1R_plus_1000,frozen_svm,auto_tar,5,C15,GCRIM,OBSERVED,-0.470432480141218
recall_at_1R_plus_1000,frozen_svm,fixed_20,5,C15,C12,OBSERVED,-0.40594925634295714
recall_at_1R_plus_1000,frozen_svm,fixed_20,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,frozen_svm,fixed_20,5,C15,C16,OBSERVED,-0.5714285714285714
recall_at_1R_plus_1000,frozen_svm,fixed_20,5,C15,C18,OBSERVED,-0.6114911080711354
recall_at_1R_plus_1000,frozen_svm,fixed_20,5,C15,GCRIM,OBSERVED,-0.47072668431891734
recall_at_1R_plus_1000,frozen_svm,explore_10,5,C15,C12,OBSERVED,-0.38757655293088367
recall_at_1R_plus_1000,frozen_svm,explore_10,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,frozen_svm,explore_10,5,C15,C16,OBSERVED,-0.5782312925170068
recall_at_1R_plus_1000,frozen_svm,explore_10,5,C15,C18,OBSERVED,-0.585499316005472
recall_at_1R_plus_1000,frozen_svm,explore_10,5,C15,GCRIM,OBSERVED,-0.46190055898793764
recall_at_1R_plus_1000,uncertainty,auto_tar,5,C15,C12,OBSERVED,-0.14173228346456693
recall_at_1R_plus_1000,uncertainty,auto_tar,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,uncertainty,auto_tar,5,C15,C16,OBSERVED,0.0
recall_at_1R_plus_1000,uncertainty,auto_tar,5,C15,C18,OBSERVED,-0.24350205198358413
recall_at_1R_plus_1000,uncertainty,auto_tar,5,C15,GCRIM,OBSERVED,-0.27890556045895853
recall_at_1R_plus_1000,uncertainty,fixed_20,5,C15,C12,OBSERVED,-0.14698162729658792
recall_at_1R_plus_1000,uncertainty,fixed_20,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,uncertainty,fixed_20,5,C15,C16,OBSERVED,0.006802721088435374
recall_at_1R_plus_1000,uncertainty,fixed_20,5,C15,C18,OBSERVED,-0.24874601003191973
recall_at_1R_plus_1000,uncertainty,fixed_20,5,C15,GCRIM,OBSERVED,-0.27919976463665785
recall_at_1R_plus_1000,uncertainty,explore_10,5,C15,C12,OBSERVED,-0.12860892388451445
recall_at_1R_plus_1000,uncertainty,explore_10,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,uncertainty,explore_10,5,C15,C16,OBSERVED,0.0
recall_at_1R_plus_1000,uncertainty,explore_10,5,C15,C18,OBSERVED,-0.22275421796625627
recall_at_1R_plus_1000,uncertainty,explore_10,5,C15,GCRIM,OBSERVED,-0.27037363930567815
recall_at_1R_plus_1000,auto_tar,fixed_20,5,C15,C12,OBSERVED,-0.005249343832020997
recall_at_1R_plus_1000,auto_tar,fixed_20,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,auto_tar,fixed_20,5,C15,C16,OBSERVED,0.006802721088435374
recall_at_1R_plus_1000,auto_tar,fixed_20,5,C15,C18,OBSERVED,-0.005243958048335613
recall_at_1R_plus_1000,auto_tar,fixed_20,5,C15,GCRIM,OBSERVED,-0.0002942041776993233
recall_at_1R_plus_1000,auto_tar,explore_10,5,C15,C12,OBSERVED,0.013123359580052493
recall_at_1R_plus_1000,auto_tar,explore_10,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,auto_tar,explore_10,5,C15,C16,OBSERVED,0.0
recall_at_1R_plus_1000,auto_tar,explore_10,5,C15,C18,OBSERVED,0.02074783401732786
recall_at_1R_plus_1000,auto_tar,explore_10,5,C15,GCRIM,OBSERVED,0.008531921153280376
recall_at_1R_plus_1000,fixed_20,explore_10,5,C15,C12,OBSERVED,0.01837270341207349
recall_at_1R_plus_1000,fixed_20,explore_10,5,C15,C15,CENSORED,CENSORED
recall_at_1R_plus_1000,fixed_20,explore_10,5,C15,C16,OBSERVED,-0.006802721088435374
recall_at_1R_plus_1000,fixed_20,explore_10,5,C15,C18,OBSERVED,0.025991792065663474
recall_at_1R_plus_1000,fixed_20,explore_10,5,C15,GCRIM,OBSERVED,0.0088261253309797
recall_at_2R,random,seed_similarity,5,C15,C12,OBSERVED,-0.34033245844269466
recall_at_2R,random,seed_similarity,5,C15,C15,CENSORED,CENSORED
recall_at_2R,random,seed_similarity,5,C15,C16,OBSERVED,-0.034013605442176874
recall_at_2R,random,seed_similarity,5,C15,C18,OBSERVED,-0.20041039671682626
recall_at_2R,random,seed_similarity,5,C15,GCRIM,OBSERVED,-0.3165636952044719
recall_at_2R,random,frozen_svm,5,C15,C12,OBSERVED,-0.35870516185476814
recall_at_2R,random,frozen_svm,5,C15,C15,CENSORED,CENSORED
recall_at_2R,random,frozen_svm,5,C15,C16,OBSERVED,-0.034013605442176874
recall_at_2R,random,frozen_svm,5,C15,C18,OBSERVED,-0.23415412676698585
recall_at_2R,random,frozen_svm,5,C15,GCRIM,OBSERVED,-0.3683436304795528
recall_at_2R,random,uncertainty,5,C15,C12,OBSERVED,-0.6587926509186351
recall_at_2R,random,uncertainty,5,C15,C15,CENSORED,CENSORED
recall_at_2R,random,uncertainty,5,C15,C16,OBSERVED,-0.20408163265306123
recall_at_2R,random,uncertainty,5,C15,C18,OBSERVED,-0.616735066119471
recall_at_2R,random,uncertainty,5,C15,GCRIM,OBSERVED,-0.5542806707855251
recall_at_2R,random,auto_tar,5,C15,C12,OBSERVED,-0.8118985126859143
recall_at_2R,random,auto_tar,5,C15,C15,CENSORED,CENSORED
recall_at_2R,random,auto_tar,5,C15,C16,OBSERVED,-0.19727891156462585
recall_at_2R,random,auto_tar,5,C15,C18,OBSERVED,-0.8246694026447788
recall_at_2R,random,auto_tar,5,C15,GCRIM,OBSERVED,-0.8264195351573992
recall_at_2R,random,fixed_20,5,C15,C12,OBSERVED,-0.8293963254593176
recall_at_2R,random,fixed_20,5,C15,C15,CENSORED,CENSORED
recall_at_2R,random,fixed_20,5,C15,C16,OBSERVED,-0.1836734693877551
recall_at_2R,random,fixed_20,5,C15,C18,OBSERVED,-0.826265389876881
recall_at_2R,random,fixed_20,5,C15,GCRIM,OBSERVED,-0.8317152103559871
recall_at_2R,random,explore_10,5,C15,C12,OBSERVED,-0.7952755905511811
recall_at_2R,random,explore_10,5,C15,C15,CENSORED,CENSORED
recall_at_2R,random,explore_10,5,C15,C16,OBSERVED,-0.19727891156462585
recall_at_2R,random,explore_10,5,C15,C18,OBSERVED,-0.8198814409484724
recall_at_2R,random,explore_10,5,C15,GCRIM,OBSERVED,-0.8196528390703148
recall_at_2R,seed_similarity,frozen_svm,5,C15,C12,OBSERVED,-0.01837270341207349
recall_at_2R,seed_similarity,frozen_svm,5,C15,C15,CENSORED,CENSORED
recall_at_2R,seed_similarity,frozen_svm,5,C15,C16,OBSERVED,0.0
recall_at_2R,seed_similarity,frozen_svm,5,C15,C18,OBSERVED,-0.0337437300501596
recall_at_2R,seed_similarity,frozen_svm,5,C15,GCRIM,OBSERVED,-0.05177993527508091
recall_at_2R,seed_similarity,uncertainty,5,C15,C12,OBSERVED,-0.3184601924759405
recall_at_2R,seed_similarity,uncertainty,5,C15,C15,CENSORED,CENSORED
recall_at_2R,seed_similarity,uncertainty,5,C15,C16,OBSERVED,-0.17006802721088435
recall_at_2R,seed_similarity,uncertainty,5,C15,C18,OBSERVED,-0.4163246694026448
recall_at_2R,seed_similarity,uncertainty,5,C15,GCRIM,OBSERVED,-0.23771697558105326
recall_at_2R,seed_similarity,auto_tar,5,C15,C12,OBSERVED,-0.4715660542432196
recall_at_2R,seed_similarity,auto_tar,5,C15,C15,CENSORED,CENSORED
recall_at_2R,seed_similarity,auto_tar,5,C15,C16,OBSERVED,-0.16326530612244897
recall_at_2R,seed_similarity,auto_tar,5,C15,C18,OBSERVED,-0.6242590059279526
recall_at_2R,seed_similarity,auto_tar,5,C15,GCRIM,OBSERVED,-0.5098558399529274
recall_at_2R,seed_similarity,fixed_20,5,C15,C12,OBSERVED,-0.4890638670166229
recall_at_2R,seed_similarity,fixed_20,5,C15,C15,CENSORED,CENSORED
recall_at_2R,seed_similarity,fixed_20,5,C15,C16,OBSERVED,-0.14965986394557823
recall_at_2R,seed_similarity,fixed_20,5,C15,C18,OBSERVED,-0.6258549931600548
recall_at_2R,seed_similarity,fixed_20,5,C15,GCRIM,OBSERVED,-0.5151515151515151
recall_at_2R,seed_similarity,explore_10,5,C15,C12,OBSERVED,-0.4549431321084864
recall_at_2R,seed_similarity,explore_10,5,C15,C15,CENSORED,CENSORED
recall_at_2R,seed_similarity,explore_10,5,C15,C16,OBSERVED,-0.16326530612244897
recall_at_2R,seed_similarity,explore_10,5,C15,C18,OBSERVED,-0.6194710442316461
recall_at_2R,seed_similarity,explore_10,5,C15,GCRIM,OBSERVED,-0.5030891438658429
recall_at_2R,frozen_svm,uncertainty,5,C15,C12,OBSERVED,-0.300087489063867
